"Country","Issuer","Ruling authority","Currency","Face value","Reference","N# number (with link)","Title","Type","Year range","Shape","Composition","Weight","Diameter","Length","Width","Thickness","Orientation","Year","Gregorian year","Mintmark","Marks","References","Comment","Quantity","For exchange","Grade","Collection","From set","Buying price (USD)","Estimate (USD)","Private comment","Public comment","Storage location","Acquisition place","Acquisition date","Serial number","Internal ID","Weight","Size","Axis","Third-party grading","Grade","Details","Slab number","CAC sticker"
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 544","N# 43521","¼ Dollar ""Washington Quarter"" (Great Basin National Park, Nevada)","Circulating commemorative coins","2013","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2013","2013","D","","PCGS# 517198, Greysheet# 77725","","1","FALSE","UNC","Mint Sets","","0","1","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 544","N# 43521","¼ Dollar ""Washington Quarter"" (Great Basin National Park, Nevada)","Circulating commemorative coins","2013","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2013","2013","P","","PCGS# 517197, Greysheet# 77724","","1","FALSE","UNC","Mint Sets","","0","1.02","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 544a","N# 48427","¼ Dollar ""Washington Quarter"" (Great Basin - Silver Proof)","Non-circulating coins","2013","Round","Silver (.900)","6.25","24.26","24.26","","1.75","Coin alignment ↑↓","2013","2013","S","","PCGS# 516828, Greysheet# 77808","Proof","1","FALSE","UNC","(Dansco-7148) Washington Parks Quarters","","0","11.52","","","Dansco (7148)","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 545","N# 43522","¼ Dollar ""Washington Quarter"" (Fort McHenry, Maryland)","Circulating commemorative coins","2013","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2013","2013","D","","PCGS# 517201, Greysheet# 77728","","1","FALSE","UNC","Mint Sets","","0","1.03","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 545","N# 43522","¼ Dollar ""Washington Quarter"" (Fort McHenry, Maryland)","Circulating commemorative coins","2013","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2013","2013","P","","PCGS# 517200, Greysheet# 77727","","1","FALSE","UNC","Mint Sets","","0","1","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 545a","N# 48428","¼ Dollar ""Washington Quarter"" (Fort McHenry - Silver Proof)","Non-circulating coins","2013","Round","Silver (.900)","6.25","24.26","24.26","","1.75","Coin alignment ↑↓","2013","2013","S","","PCGS# 516830, Greysheet# 77810","Proof","1","FALSE","UNC","(PCGS) National Parks","","12.5","11.53","","","PCGS BOX #3","Ebay","","","","","","","PCGS","PR69","DCAM","27818769",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 545a","N# 48428","¼ Dollar ""Washington Quarter"" (Fort McHenry - Silver Proof)","Non-circulating coins","2013","Round","Silver (.900)","6.25","24.26","24.26","","1.75","Coin alignment ↑↓","2013","2013","S","","PCGS# 516830, Greysheet# 77810","Proof","1","FALSE","UNC","(Dansco-7148) Washington Parks Quarters","","7.79","11.53","","","Dansco (7148)","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 546","N# 43523","¼ Dollar ""Washington Quarter"" (Mount Rushmore, South Dakota)","Circulating commemorative coins","2013","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2013","2013","D","","PCGS# 517204, Greysheet# 77731","","1","FALSE","UNC","Mint Sets","","0","0.99","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 546","N# 43523","¼ Dollar ""Washington Quarter"" (Mount Rushmore, South Dakota)","Circulating commemorative coins","2013","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2013","2013","P","","PCGS# 517203, Greysheet# 77730","","1","FALSE","UNC","Mint Sets","","0","1","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 546a","N# 48429","¼ Dollar ""Washington Quarter"" (Mount Rushmore - Silver Proof)","Non-circulating coins","2013","Round","Silver (.900)","6.25","24.26","24.26","","1.75","Coin alignment ↑↓","2013","2013","S","","PCGS# 516832, Greysheet# 77812","Proof","1","FALSE","UNC","(Dansco-7148) Washington Parks Quarters","","8.99","9.92","","","Dansco (7148)","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 546a","N# 48429","¼ Dollar ""Washington Quarter"" (Mount Rushmore - Silver Proof)","Non-circulating coins","2013","Round","Silver (.900)","6.25","24.26","24.26","","1.75","Coin alignment ↑↓","2013","2013","S","","PCGS# 516832, Greysheet# 77812","Proof","1","FALSE","UNC","(PCGS) National Parks","","21.6","9.92","","","PCGS BOX #3","Ebay","","","","","","","PCGS","PR70","DCAM","27850429",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 546a","N# 48429","¼ Dollar ""Washington Quarter"" (Mount Rushmore - Silver Proof)","Non-circulating coins","2013","Round","Silver (.900)","6.25","24.26","24.26","","1.75","Coin alignment ↑↓","2013","2013","S","","PCGS# 516832, Greysheet# 77812","Proof","1","FALSE","UNC","(PCGS) National Parks","","13.5","9.92","","","PCGS BOX #3","Ebay","","","","","","","PCGS","PR69","DCAM","27818776",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 566","N# 56544","¼ Dollar ""Washington Quarter"" (Great Smoky Mountains, Tennessee)","Circulating commemorative coins","2014","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","D","","PCGS# 524932, Greysheet# 77734","","1","FALSE","UNC","Mint Sets","","0","1.03","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 566","N# 56544","¼ Dollar ""Washington Quarter"" (Great Smoky Mountains, Tennessee)","Circulating commemorative coins","2014","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","P","","PCGS# 524931, Greysheet# 77733","","1","FALSE","UNC","Mint Sets","","0","1","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 566a","N# 58488","¼ Dollar ""Washington Quarter"" (Great Smoky Mountains National Park, Tennessee - Silver Proof)","Non-circulating coins","2014","Round","Silver (.900)","6.25","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","S","","PCGS# 524107, Greysheet# 77814","Proof","1","FALSE","UNC","(Dansco-7148) Washington Parks Quarters","","9.99","11.56","","","Dansco (7148)","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 567","N# 58741","¼ Dollar ""Washington Quarter"" (Shenandoah National Park, Virginia)","Circulating commemorative coins","2014","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","D","","PCGS# 524926, Greysheet# 77737","","1","FALSE","UNC","Mint Sets","","0","1.05","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 567","N# 58741","¼ Dollar ""Washington Quarter"" (Shenandoah National Park, Virginia)","Circulating commemorative coins","2014","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","P","","PCGS# 524925, Greysheet# 77736","","1","FALSE","UNC","Mint Sets","","0","0.99","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 567a","N# 58485","¼ Dollar ""Washington Quarter"" (Shenandoah National Park, Virginia - Silver Proof)","Non-circulating coins","2014","Round","Silver (.900)","6.25","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","S","","PCGS# 524113, Greysheet# 77816","SProof","1","FALSE","UNC","(Dansco-7148) Washington Parks Quarters","","","9.63","","","Dansco (7148)","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 568","N# 58944","¼ Dollar ""Washington Quarter"" (Arches National Park, Utah)","Circulating commemorative coins","2014","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","D","","PCGS# 524919, Greysheet# 77740","","1","FALSE","UNC","Mint Sets","","0","1.05","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 568","N# 58944","¼ Dollar ""Washington Quarter"" (Arches National Park, Utah)","Circulating commemorative coins","2014","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","P","","PCGS# 524918, Greysheet# 77739","","1","FALSE","UNC","Mint Sets","","0","0.99","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 568a","N# 58482","¼ Dollar ""Washington Quarter"" (Arches National Park, Utah - Silver Proof)","Non-circulating coins","2014","Round","Silver (.900)","6.25","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","S","","PCGS# 524150, Greysheet# 77818","Silver Proof","1","FALSE","UNC","(Dansco-7148) Washington Parks Quarters","","7.99","9.95","","","Dansco (7148)","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 569","N# 58946","¼ Dollar ""Washington Quarter"" (Great Sand Dunes, Colorado)","Circulating commemorative coins","2014","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","D","","PCGS# 524915, Greysheet# 77743","","1","FALSE","UNC","Mint Sets","","0","1.05","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 569","N# 58946","¼ Dollar ""Washington Quarter"" (Great Sand Dunes, Colorado)","Circulating commemorative coins","2014","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","P","","PCGS# 524910, Greysheet# 77742","","1","FALSE","UNC","Mint Sets","","0","0.99","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 569a","N# 58480","¼ Dollar ""Washington Quarter"" (Great Sand Dunes, Colorado - Silver Proof)","Non-circulating coins","2014","Round","Silver (.900)","6.25","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","S","","PCGS# 524154, Greysheet# 77820","Silver Proof","1","FALSE","UNC","(Dansco-7148) Washington Parks Quarters","","7.57","12.32","","","Dansco (7148)","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 570","N# 58945","¼ Dollar ""Washington Quarter"" (Everglades National Park, Florida)","Circulating commemorative coins","2014","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","D","","PCGS# 524901, Greysheet# 77746","","1","FALSE","UNC","Mint Sets","","0","0.98","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 570","N# 58945","¼ Dollar ""Washington Quarter"" (Everglades National Park, Florida)","Circulating commemorative coins","2014","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","D","","PCGS# 524901, Greysheet# 77746","","1","FALSE","UNC","Zoo","","0","0.98","","World Coins Zoo, Anhinga","World Coin Zoo Binder","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 570","N# 58945","¼ Dollar ""Washington Quarter"" (Everglades National Park, Florida)","Circulating commemorative coins","2014","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2014","2014","P","","PCGS# 524899, Greysheet# 77745","","1","FALSE","UNC","Mint Sets","","0","1.05","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 570a","N# 58484","¼ Dollar ""Washington Quarter"" (Everglades National Park, Florida - Silver Proof)","Non-circulating coins","2014","Round","Silver (.900)","6.25","24.26","24.26","","1.75","","2014","2014","S","","PCGS# 524158, Greysheet# 77822","Silver Proof","1","FALSE","UNC","(Dansco-7148) Washington Parks Quarters","","","11.09","","","Dansco (7148)","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 597","N# 69631","¼ Dollar ""Washington Quarter"" (Homestead National Monument of America, Nebraska)","Circulating commemorative coins","2015","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2015","2015","D","","PCGS# 539906, Greysheet# 77749","","1","FALSE","UNC","Mint Sets","","0","0.98","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 597","N# 69631","¼ Dollar ""Washington Quarter"" (Homestead National Monument of America, Nebraska)","Circulating commemorative coins","2015","Round","Copper-nickel clad copper","5.67","24.26","24.26","","1.75","Coin alignment ↑↓","2015","2015","P","","PCGS# 539905, Greysheet# 77748","","1","FALSE","UNC","Mint Sets","","0","0.99","","","Mint Set","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 597a","N# 83270","¼ Dollar ""Washington Quarter"" (Homestead National Monument of America, Nebraska - Silver proof)","Non-circulating coins","2015","Round","Silver (.900)","6.25","24.26","24.26","","1.75","Coin alignment ↑↓","2015","2015","S","","PCGS# 539696, Greysheet# 77824","Proof","1","FALSE","UNC","(Dansco-7148) Washington Parks Quarters","","","9.95","","","Dansco (7148)","","","","","","","","","","","",""
"United States","United States","Federal republic (1776-date)","Dollar (1785-date)","0.25","KM# 598","N# 69632","¼ Dollar ""Washington Quarter"" (Kisatchie National Forest, Louisiana)","Circulating commemorative coins","2015","Round","Copper-nickel clad copper","5.67","24.26","24.26","","","Coin alignment ↑↓","2015","2015","D","","PCGS# 542863, Greysheet# 77752","","1","FALSE","UNC","Mint Sets","","0","1","","","Mint Set","","","","","","","","","","","",""
